"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WQP8JLRZ","webpage","","","The Study of Party Factions as Competitive Political Organizations - Frank P. Belloni, Dennis C. Beller, 1976","","","","","https://journals.sagepub.com/doi/abs/10.1177/106591297602900405?journalCode=prqa","","","2022-05-23 09:59:52","2022-05-23 09:59:52","2022-05-23 09:59:52","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\YKJIGNHF\106591297602900405.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTYPTEBV","webpage","","","Factions of Interest in Japan and Italy: The Organizational and Motivational Dimensions of Factionalism - Kim Eric Bettcher, 2005","","","","","https://journals.sagepub.com/doi/abs/10.1177/1354068805051781","","","2022-05-23 10:00:08","2022-05-23 10:00:08","2022-05-23 10:00:08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNWBUEWA","journalArticle","1992","Bosco, Joseph","Taiwan Factions: Guanxi, Patronage, and the State in Local Politics","Ethnology","","0014-1828","10.2307/3773619","https://www.jstor.org/stable/3773619","","1992","2022-05-23 10:00:28","2022-05-23 10:00:28","2022-05-23 10:00:28","157-183","","2","31","","","Taiwan Factions","","","","","","","","","","","","JSTOR","","Publisher: University of Pittsburgh- Of the Commonwealth System of Higher Education","","C:\Users\seoul\Zotero\storage\EPXS8DGZ\Bosco - 1992 - Taiwan Factions Guanxi, Patronage, and the State .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DT8UFTJF","webpage","","","選舉資料庫","選舉資料庫","","","","https://db.cec.gov.tw/ElecTable/Election?type=President","選情資料庫，提供歷年選舉的快速搜尋及資料視覺化。","","2022-05-23 10:01:37","2022-05-23 10:01:37","2022-05-23 10:01:37","","","","","","","","","","","","","","zh-TW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWXILSBW","book","2012","Boucek, Françoise","Factional Politics: How Dominant Parties Implode or Stabilize","","978-1-137-28392-4","","","","Drawing on theories of neo-institutionalism to show how institutions shape dissident behaviour, Boucek develops new ways of measuring factionalism and explains its effects on office tenure. In each of the four cases - from Britain, Canada, Italy and Japan - intra-party dynamics are analyzed through times series and rational choice tools.","2012-10-29","2022-05-23 10:00:59","2022-05-23 10:00:59","","","284","","","","","Factional Politics","","","","","Springer","","en","","","","","Google Books","","Google-Books-ID: vU18BAQL9K0C","","","https://books.google.kz/books?id=vU18BAQL9K0C","","Political Science / History & Theory; Political Science / General; Social Science / General; Political Science / Comparative Politics; Philosophy / Political; Political Science / Public Affairs & Administration; Political Science / Public Policy / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T5F78YMJ","webpage","","","Rethinking Factionalism: Typologies, Intra-Party Dynamics and Three Faces of Factionalism - Françoise Boucek, 2009","","","","","https://journals.sagepub.com/doi/abs/10.1177/1354068809334553","","","2022-05-23 10:00:41","2022-05-23 10:00:41","2022-05-23 10:00:41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZA7ZXJWL","journalArticle","1776","Chambers, William Nisbet","Political Parties in a New Nation: The American Ex-perience, 1776-1809 (New York, 1963), 38","Chambers38Political Parties in a New Nation: The American Experience","","","","","","1776","2022-05-23 10:02:19","2022-05-23 10:02:19","","","","","18091963","","","Political Parties in a New Nation","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2N595RLS","book","2013","Cross, William P.; Katz, Richard S.","The Challenges of Intra-Party Democracy","","978-0-19-163800-8","","","","The Challenges of Intra-Party Democracy provides a comprehensive examination of both the concept and the practice of intra-party democracy (IPD). Acknowledging that IPD is now widely viewed, among both democratic practitioners and scholars, as a normative good, this volume suggests that there is no single, or uniformly preferred, form of IPD. Rather, each party's version of IPD results from a series of choices they make relating to the organization and division of power internally. These decisions reflect many variables including a party's democratic ethos, its electoral context, state regulation and whether or not it is in government. Individual chapters examine the relationship between party models and IPD, the decline in party membership and activism, the role of the state in regulating party democracy, issues relating to gender and party organization, norms of candidate and leadership recruitment and selection, party policy development and party finance. The analysis considers the principal issues that parties (and the state) must consider relating to IPD in each area of party activity, the range of options open to them, current trends in terms of paths chosen, what these choices tell us about parties and, most importantly, what the implications of these choices are. In doing so, we offer a common language and set of questions relating to IPD that enhance the ability for consistent evaluation of the state of internal party democracy. Through thorough analysis of associated costs and benefits, we also provide a framework to assist with considerations of IPD reforms — particularly in terms of their scope, the range of options available and their implications. Comparative Politics is a series for students, teachers, and researchers of political science that deals with contemporary government and politics. Global in scope, books in the series are characterised by a stress on comparative analysis and strong methodological rigour. The series is published in association with the European Consortium for Political Research. For more information visit: www.ecprnet.eu. The Comparative Politics series is edited by Professor David M. Farrell, School of Politics and International Relations, University College Dublin, and Kenneth Carty, Professor of Political Science, University of British Columbia.","2013-02-28","2022-05-23 10:03:21","2022-05-23 10:03:21","","","220","","","","","","","","","","OUP Oxford","","en","","","","","Google Books","","Google-Books-ID: lUhoAgAAQBAJ","","","https://books.google.kz/books?id=lUhoAgAAQBAJ","","Political Science / Comparative Politics; Political Science / Political Process / Campaigns & Elections; Political Science / Political Process / Political Parties","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJLS6RDL","book","1973","Eisenstadt, Shmuel Noah","Traditional patrimonialism and modern neopatrimonialism","","","","","","","1973","2022-05-23 10:03:51","2022-05-23 10:03:51","","","","","","","","","","1","","","Sage Publications (CA)","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SVNJAYKV","book","1984","Eisenstadt, S. N.; Aizenshṭadṭ, Shemuʾel Noaḥ; Aizensh.tadṭ, Shemuʼel Noaḥ; Roniger, Luis; Roniger, Reynolds Professor of Latin American Studies Luis","Patrons, Clients and Friends: Interpersonal Relations and the Structure of Trust in Society","","978-0-521-28890-3","","","","The form of social relations described by the terms 'patronage' and 'patron-client relations' is of central concern to sociologists, anthropologists and political scientists today. Characterised by its voluntary and highly personal but often fully institutionalised nature, it is a type of behaviour found in almost every human society. It touches upon basic aspects of the construction and regulation of social order and is therefore closely connected to major theoretical problems and controversies in the social sciences. This book analyses some special types of these interpersonal relations - ritual kinship, patron-client relations and friendship - and the social conditions in which they develop. The authors draw upon a wide range of examples, from societies as diverse as these of the Mediterranean, Latin America, the Middle and Far East and the U.S.S.R., in their study of the core characteristics of such relationships. They look at them as mechanisms of social exchange, examine their impact on the institutional structures in which they exist, and assess the significance of the variations in their occurrence. Their analysis highlights the importance of these relationships in social life and concludes with a stimulating discussion of the ensuring tensions and ambivalences and the ways in which these are dealt with - though perhaps never fully overcome. Patrons, clients and friends is the first systematic comparative study of these interpersonal relations and makes the first attempt to relate them to central aspects of social structure. It will therefore be an important contribution to both comparative analysis and social theory and will be of interest to a wide range of social scientists.","1984-10-18","2022-05-23 10:04:07","2022-05-23 10:04:07","","","356","","","","","Patrons, Clients and Friends","","","","","Cambridge University Press","","en","","","","","Google Books","","","","","https://books.google.kz/books?id=NWU-vE3SE9oC","","Social Science / Sociology / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WVXFQNRQ","webpage","","","Full article: Neopatrimonialism Reconsidered: Critical Review and Elaboration of an Elusive Concept","","","","","https://www.tandfonline.com/doi/full/10.1080/14662040601135813","","","2022-05-23 10:04:28","2022-05-23 10:04:28","2022-05-23 10:04:28","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\EWKBCN7D\14662040601135813.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5BSCVGIX","webpage","","","UBIRA ETheses - Political Party organisation in East Asia : towards a new framework for the analysis of party formation and change","","","","","https://etheses.bham.ac.uk/id/eprint/834/","","","2022-05-23 10:05:16","2022-05-23 10:05:16","2022-05-23 10:05:16","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\E7R8W3SI\834.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KDMJ9GRH","webpage","","","An Integrated Theory of Party Goals and Party Change - Robert Harmel, Kenneth Janda, 1994","","","","","https://journals.sagepub.com/doi/abs/10.1177/0951692894006003001","","","2022-05-23 10:04:57","2022-05-23 10:04:57","2022-05-23 10:04:57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2I6M6NQM","webpage","","","Outsourcing candidate selection: The fight against clientelism in East Asian parties - Olli Hellmann, 2014","","","","","https://journals.sagepub.com/doi/full/10.1177/1354068811436039","","","2022-05-23 10:05:31","2022-05-23 10:05:31","2022-05-23 10:05:31","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\KPB5FQ6G\1354068811436039.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"836ZNZXB","webpage","","","Party System Institutionalization Without Parties: Evidence from Korea | Journal of East Asian Studies | Cambridge Core","","","","","https://www.cambridge.org/core/journals/journal-of-east-asian-studies/article/party-system-institutionalization-without-parties-evidence-from-korea/8EC6AFA73509EA99294BCC37971EC3BE","","","2022-05-23 10:05:54","2022-05-23 10:05:54","2022-05-23 10:05:54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTHKNIW2","book","1968","Henderson, Gregory","Korea, the Politics of the Vortex","","","","","","","1968","2022-05-23 10:06:23","2022-05-23 10:06:23","","","","","","","","","","","","","Cambridge: Harvard University Press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BABTJC5W","webpage","","","Mediation in Multiple Networks: Elite Mobilization before the English Civil War - Henning Hillmann, 2008","","","","","https://journals.sagepub.com/doi/abs/10.1177/000312240807300304","","","2022-05-23 10:06:39","2022-05-23 10:06:39","2022-05-23 10:06:39","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\IIVPSUBQ\000312240807300304.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UIMT5XFV","book","1998","Hutchcroft, Paul David","Booty Capitalism: The Politics of Banking in the Philippines","","978-0-8014-3428-0","","","","In the early postwar years, the Philippines seemed poised for long-term economic success; within the region, only Japan had a higher standard of living. By the early 1990s, however, the country was dismissed as a perennial aspirant to the ranks of newly industrializing economies, unable to convert its substantial developmental assets into developmental success. Major reforms of the mid-1990s bring new hope, explains Paul D. Hutchcroft, but accompanying economic gains remain relatively modest and short-lived. What has gone wrong? The Philippines should have all the ingredients for developmental success: tremendous entrepreneurial talents; a well-educated and anglophone workforce; a rich endowment of natural resources; a vibrant community of economists and development specialists; and abundant overseas assistance. Hutchcroft attributes the laggard economic performance to long-standing deficiencies in the Philippine political sphere. The country's experience, he asserts, illuminates the relationship between political and economic development in the modern Third World. Through careful examination of interactions between the state and the major families of the oligarchy in the banking sector since 1960, Hutchcroft shows the political obstacles to Philippine development. ""Booty capitalism,"" he explains, emerged from relations between a patrimonial state and a predatory oligarchy. Hutchcroft concludes by examining the capacity of recent reform efforts to encourage transformation toward a political, economic order more responsive to the developmental needs of the Philippine nation as a whole.","1998","2022-05-23 10:07:13","2022-05-23 10:07:13","","","308","","","","","Booty Capitalism","","","","","Cornell University Press","","en","","","","","Google Books","","Google-Books-ID: IqlmT6BsFoQC","","","https://books.google.kz/books?id=IqlmT6BsFoQC","","Business & Economics / Economics / General; Political Science / Public Policy / Economic Policy; Business & Economics / Banks & Banking; History / Asia / Southeast Asia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7TMZGF8","webpage","","","Full article: Neopatrimonialism, interest groups and patronage networks: the impasses of the governance system in Uzbekistan","","","","","https://www.tandfonline.com/doi/full/10.1080/02634930701423491","","","2022-05-23 10:07:28","2022-05-23 10:07:28","2022-05-23 10:07:28","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\UNKU6LN7\02634930701423491.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DX3PPBJQ","webpage","","","IFES Election Guide | Country Profile: Taiwan","","","","","https://www.electionguide.org/countries/id/209/","","","2022-05-23 10:08:21","2022-05-23 10:08:21","2022-05-23 10:08:21","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\FPI7HGEZ\209.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74J5GWUX","webpage","","","IFES Election Guide | Country Profile: South Korea","","","","","https://www.electionguide.org/countries/id/114/","","","2022-05-23 10:08:12","2022-05-23 10:08:12","2022-05-23 10:08:12","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\LFDJ4XI5\114.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NWFH4FQC","journalArticle","2018","Jhee, Byong-Kuen; Shin, Geiguen","Getting tickets for the presidential election in korea","Korea Observer","","","","","","2018","2022-05-23 10:09:34","2022-05-23 10:09:34","","269–291","","2","49","","","","","","","","","","","","","","","Google Scholar","","Publisher: Institute of Korean Studies","","C:\Users\seoul\Zotero\storage\VYTALNNP\Jhee 그리고 Shin - 2018 - Getting tickets for the presidential election in k.doc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWX42TWV","webpage","","","Soviet Neotraditionalism: The political corruption of a Leninist regime: Soviet Studies: Vol 35, No 3","","","","","https://www.tandfonline.com/doi/abs/10.1080/09668138308411481?journalCode=ceas19","","","2022-05-23 10:09:57","2022-05-23 10:09:57","2022-05-23 10:09:57","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\XSUBYBEI\09668138308411481.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKQQDFZ3","book","2002","Kang, David C.","Crony capitalism: Corruption and development in South Korea and the Philippines","","","","","","","2002","2022-05-23 10:10:17","2022-05-23 10:10:17","","","","","","","","Crony capitalism","","","","","Cambridge university press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R8X3HN4D","webpage","","","March 28, 2016","Ketagalan Media","","","","https://ketagalanmedia.com/2016/03/28/","","","2022-05-23 10:10:31","2022-05-23 10:10:31","2022-05-23 10:10:31","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\seoul\Zotero\storage\3F6N3L55\28.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DXXQ3AQQ","journalArticle","1977","Land, Carl H.","The dyadic basis of clientelism","Friends, Followers and Factions","","","","","","1977","2022-05-23 10:11:09","2022-05-23 10:11:09","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UAYQTF34","webpage","","","Political Clientelism and Development: A Preliminary Analysis on JSTOR","","","","","https://www.jstor.org/stable/421508?seq=1","","","2022-05-23 10:11:22","2022-05-23 10:11:22","2022-05-23 10:11:22","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\MFZD87Q9\421508.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5NNK3HYP","webpage","","","중앙선거관리위원회 선거통계시스템","","","","","http://info.nec.go.kr/","","","2022-05-23 10:12:37","2022-05-23 10:12:37","2022-05-23 10:12:37","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\6BPN6PSI\info.nec.go.kr.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KVH79WFJ","webpage","","","Redirecting","","","","","https://www.google.com/url?sa=D&q=http://info.nec.go.kr/&ust=1653386220000000&usg=AOvVaw2a649OLjzm8EKA3K6ZrRtt&hl=en","","","2022-05-23 10:12:34","2022-05-23 10:12:34","2022-05-23 10:12:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NTZH5NII","book","","McAdam, Doug","Freedom Summer","","978-2-7489-0164-1","","","https://journals.openedition.org/lectures/9104","Juin 1964. Plus de mille volontaires rejoignent le Mississipi pour soutenir l’inscription des électeurs noirs. Deux mois plus tard : quatre morts, quatre-vingt personnes battues et mille arrêtées, soixante-sept églises, maisons et commerces incendiés ou détruits à l’explosif. Ce livre retrace l’histoire de cet été-là et de son impact sur toute une génération. La campagne du Freedom Summer constitue un tournant critique pour ceux qui y ont participé mais aussi pour l’ensemble de la gauche amé...","","2022-05-23 10:12:24","2022-05-23 10:12:24","2022-05-23 10:12:24","","","","","","","","","","","","Agone","","fr","© Lectures - Toute reproduction interdite sans autorisation explicite de la rédaction / Any replication is submitted to the authorization of the editors","","","","journals.openedition.org","","Publication Title: http://journals.openedition.org/lectures","","","","","Histoire; Science politique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UMF3X4QK","webpage","","","Understanding the Authoritarian State: Neopatrimonialism in Central Asia Politics of Central Asia 19 Brown Journal of World Affairs 2012-2013","","","","","https://heinonline.org/HOL/LandingPage?handle=hein.journals/brownjwa19&div=12&id=&page=","","","2022-05-23 10:11:43","2022-05-23 10:11:43","2022-05-23 10:11:43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AN3IWCCL","webpage","","","중앙선거관리위원회 선거통계시스템","","","","","http://info.nec.go.kr/","","","2022-05-23 10:12:53","2022-05-23 10:12:53","2022-05-23 10:12:53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8V7MWMIY","webpage","","","중앙선거관리위원회 선거통계시스템","","","","","http://info.nec.go.kr/","","","2022-05-23 10:12:55","2022-05-23 10:12:55","2022-05-23 10:12:55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBF4UE3A","webpage","","","중앙선거관리위원회 선거통계시스템","","","","","http://info.nec.go.kr/","","","2022-05-23 10:13:08","2022-05-23 10:13:08","2022-05-23 10:13:08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I3NQHJH5","book","1988","Panebianco, Angelo; Berger, Director-Mit International Science and Technology Initiative Program and Professor of Political S. Suzanne; Hirschman, Albert; Maier, Charles","Political Parties: Organization and Power","","978-0-521-31401-5","","","","","1988-07-21","2022-05-23 10:13:30","2022-05-23 10:13:30","","","340","","","","","Political Parties","","","","","CUP Archive","","en","","","","","Google Books","","Google-Books-ID: xC44AAAAIAAJ","","","https://books.google.kz/books?id=xC44AAAAIAAJ","","Political Science / General; Political Science / Public Policy / Economic Policy; Political Science / Reference","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WPXHMMIN","book","1986","Podgórecki, Adam","The Authorization of Illegality","","","","","","","1986","2022-05-23 10:14:38","2022-05-23 10:14:38","","","","","","","","","","","","","Department of Sociology and Anthropology, Carleton U.","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNXDZ8PE","webpage","","","From Opposition to Power: Taiwan's Democratic Progressive Party - Shelley Rigger - Google 도서","","","","","https://books.google.kz/books?hl=ko&lr=&id=Twf7Uk8N0AEC&oi=fnd&pg=PP11&dq=Rigger,+S.+(2001).+From+opposition+to+power:+Taiwan%E2%80%99s+democratic+progressive+party.&ots=vfZOt4kAQq&sig=X0pe88fM7icyJSiEwOsyzWoPpAc&redir_esc=y#v=onepage&q=Rigger%2C%20S.%20(2001).%20From%20opposition%20to%20power%3A%20Taiwan%E2%80%99s%20democratic%20progressive%20party.&f=false","","","2022-05-23 10:15:08","2022-05-23 10:15:08","2022-05-23 10:15:08","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\LXGKK385\books.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3TZ2VJ9","webpage","","","A brief history of factionalism and new party formation and decline in South Africa - the case of Cope | Journal of African Elections","","","","","https://journals.co.za/doi/abs/10.10520/EJC172990","","","2022-05-23 10:16:21","2022-05-23 10:16:21","2022-05-23 10:16:21","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\6IBS8XYZ\EJC172990.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B6MKKD6M","webpage","","","Personal Rulership, Patrimonialism, and Empire-Building in the New States | World Politics | Cambridge Core","","","","","https://www.cambridge.org/core/journals/world-politics/article/abs/personal-rulership-patrimonialism-and-empirebuilding-in-the-new-states/74FD4E14296D94144F737AC9C19EFA88","","","2022-05-23 10:15:59","2022-05-23 10:15:59","2022-05-23 10:15:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IHU9VYJJ","webpage","","","Parties, Factions and Tendencies in Britain - Richard Rose, 1964","","","","","https://journals.sagepub.com/doi/abs/10.1111/j.1467-9248.1964.tb00609.x?journalCode=psxa","","","2022-05-23 10:15:24","2022-05-23 10:15:24","2022-05-23 10:15:24","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\CYLL94RK\j.1467-9248.1964.tb00609.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"97RNWVLQ","book","2005","Sartori, Giovanni","Parties and Party Systems: A Framework for Analysis","","978-0-9547966-1-7","","","","In this rich and broad-ranging volume, Giovanni Sartori outlines what is now recognised to be the most comprehensive and authoritative approach to the classification of party systems. He also offers an extensive review of the concept and rationale of the political party, and develops a sharp critique of various spatial models of party competition. This is political science at its best – combining the intelligent use of theory with sophisticated analytic arguments, and grounding all of this on a substantial cross-national empirical base. Parties and Party Systems is one of the classics of postwar political science, and is now established as the foremost work in its field.","2005","2022-05-23 10:17:10","2022-05-23 10:17:10","","","368","","","","","Parties and Party Systems","","","","","ECPR Press","","en","","","","","Google Books","","Google-Books-ID: ywr0CcGDNHwC","","","https://books.google.kz/books?id=ywr0CcGDNHwC","","Political Science / History & Theory; Political Science / General; Political Science / Comparative Politics; Political Science / Political Process / Political Parties","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JFYIEHFI","journalArticle","2004","Shim, Jiyeon","History of korean political parties","Seoul: Baeksanseodang","","","","","","2004","2022-05-23 10:22:06","2022-05-23 10:22:06","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2R7C5V9","journalArticle","2003","Slater, Dan","Iron Cage in an Iron Fist: Authoritarian Institutions and the Personalization of Power in Malaysia","Comparative Politics","","0010-4159","10.2307/4150161","https://www.jstor.org/stable/4150161","Political scientists tend to draw a sharp distinction between personalized and institutionalized patterns of rule and to assume that personalization indicates low levels of institutionalization. This view is based on a narrow procedural definition of institutions that makes more sense in democratic than in authoritarian settings. While democratic institutions consist largely of procedures that constrain the executive's despotic power, authoritarian institutions consist primarily of organizations that enhance the regime's infrastructural power over political opposition. The practical significance of this distinction can be seen in the personalization of power in Malaysia. An aspiring autocrat ironically took advantage of highly institutionalized political organizations to enhance his personal power, even while maintaining the regime's resilience in the face of pressures for democratization.","2003","2022-05-23 10:22:21","2022-05-23 10:22:21","2022-05-23 10:22:21","81-101","","1","36","","","Iron Cage in an Iron Fist","","","","","","","","","","","","JSTOR","","Publisher: Comparative Politics, Ph.D. Programs in Political Science, City University of New York","","C:\Users\seoul\Zotero\storage\P3NHGZWJ\Slater - 2003 - Iron Cage in an Iron Fist Authoritarian Instituti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7HUEVZXH","webpage","","","Political Holes in the Economy: The Business Network of Partisan Firms in Hungary - David Stark, Balazs Vedres, 2012","","","","","https://journals.sagepub.com/doi/full/10.1177/0003122412453921","","","2022-05-23 10:22:45","2022-05-23 10:22:45","2022-05-23 10:22:45","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\7NRME63Q\0003122412453921.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
