"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"R6VEMQHH","book","2020","Milner, Helen V.","Interests, Institutions, and Information: Domestic Politics and International Relations","","978-0-691-21449-8","","","","Increasingly scholars of international relations are rallying around the idea that ""domestic politics matters."" Few, however, have articulated precisely how or why it matters. In this significant book, Helen Milner lays out the first fully developed theory of domestic politics, showing exactly how domestic politics affects international outcomes. In developing this rational-choice theory, Milner argues that any explanation that treats states as unitary actors is ultimately misleading. She describes all states as polyarchic, where decision-making power is shared between two or more actors (such as a legislature and an executive). Milner constructs a new model based on two-level game theory, reflecting the political activity at both the domestic and international levels. She illustrates this model by taking up the critical question of cooperation among nations. Milner examines the central factors that influence the strategic game of domestic politics. She shows that it is the outcome of this internal game--not fears of other countries' relative gains or the likelihood of cheating--that ultimately shapes how the international game is played out and therefore the extent of cooperative endeavors. The interaction of the domestic actors' preferences, given their political institutions and levels of information, defines when international cooperation is possible and what its terms will be. Several test cases examine how this argument explains the phases of a cooperative attempt: the initiation, the negotiations at the international level, and the eventual domestic ratification. The book reaches the surprising conclusion that theorists--neo-Institutionalists and Realists alike--have overestimated the likelihood of cooperation among states.","2020-06-30","2022-06-07 14:11:59","2022-06-07 14:11:59","","","322","","","","","Interests, Institutions, and Information","","","","","Princeton University Press","","en","","","","","Google Books","","Google-Books-ID: r9LgDwAAQBAJ","","","https://books.google.co.uz/books?id=r9LgDwAAQBAJ","","Political Science / Public Policy / Social Services & Welfare","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCHBY2BN","book","1980","Jantsch, Erich","The Self-organizing Universe: Scientific and Human Implications of the Emerging Paradigm of Evolution","","978-0-08-024312-2","","","","The book, with its emphasis on the interaction of microstructures with the entire biosphere, ecosystems etc., and on how micro- and macrocosmos mutually create the conditions for their further evolution, provides a comprehensive framework for a deeper understanding of human creativity in a time of transition.","1980","2022-06-07 14:10:38","2022-06-07 14:10:38","","","374","","","","","The Self-organizing Universe","","","","","Pergamon Press","","en","","","","","Google Books","","Google-Books-ID: fh8PAQAAIAAJ","","","https://books.google.co.uz/books?id=fh8PAQAAIAAJ","","Philosophy / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L4VA3AJC","book","2012","Maturana, H. R.; Varela, F. J.","Autopoiesis and Cognition: The Realization of the Living","","978-94-009-8947-4","","","","This is a bold, brilliant, provocative and puzzling work. It demands a radical shift in standpoint, an almost paradoxical posture in which living systems are described in terms of what lies outside the domain of descriptions. Professor Humberto Maturana, with his colleague Francisco Varela, have undertaken the construction of a systematic theoretical biology which attempts to define living systems not as they are objects of observation and description, nor even as in teracting systems, but as self-contained unities whose only reference is to them selves. Thus, the standpoint of description of such unities from the 'outside', i. e. , by an observer, already seems to violate the fundamental requirement which Maturana and Varela posit for the characterization of such system- namely, that they are autonomous, self-referring and self-constructing closed systems - in short, autopoietic systems in their terms. Yet, on the basis of such a conceptual method, and such a theory of living systems, Maturana goes on to define cognition as a biological phenomenon; as, in effect, the very nature of all living systems. And on this basis, to generate the very domains of interac tion among such systems which constitute language, description and thinking.","2012-12-06","2022-06-07 14:09:58","2022-06-07 14:09:58","","","172","","","","","Autopoiesis and Cognition","","","","","Springer Science & Business Media","","en","","","","","Google Books","","Google-Books-ID: iOjVBQAAQBAJ","","","https://books.google.co.uz/books?id=iOjVBQAAQBAJ","","Philosophy / General; Philosophy / Reference; Science / Philosophy & Social Aspects","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HE89NSUJ","book","2013","Snyder, Jack","Myths of Empire: Domestic Politics and International Ambition","","978-0-8014-6860-5","","","","Overextension is the common pitfall of empires. Why does it occur? What are the forces that cause the great powers of the industrial era to pursue aggressive foreign policies? Jack Snyder identifies recurrent myths of empire, describes the varieties of overextension to which they lead, and criticizes the traditional explanations offered by historians and political scientists.He tests three competing theories—realism, misperception, and domestic coalition politics—against five detailed case studies: early twentieth-century Germany, Japan in the interwar period, Great Britain in the Victorian era, the Soviet Union after World War II, and the United States during the Cold War. The resulting insights run counter to much that has been written about these apparently familiar instances of empire building.","2013-05-15","2022-06-07 14:09:18","2022-06-07 14:09:18","","","342","","","","","Myths of Empire","","","","","Cornell University Press","","en","","","","","Google Books","","Google-Books-ID: G_6tDwAAQBAJ","","","https://books.google.co.uz/books?id=G_6tDwAAQBAJ","","Political Science / History & Theory; History / World; Political Science / Security (National & International)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YSY2GIJ2","book","2013","Armstrong, Charles K.","The North Korean Revolution, 1945–1950","","978-0-8014-6879-7","","","","North Korea, despite a shattered economy and a populace suffering from widespread hunger, has outlived repeated forecasts of its imminent demise. Charles K. Armstrong contends that a major source of North Korea's strength and resiliency, as well as of its flaws and shortcomings, lies in the poorly understood origins of its system of government. He examines the genesis of the Democratic People's Republic of Korea (DPRK) both as an important yet rarely studied example of a communist state and as part of modern Korean history. North Korea is one of the last redoubts of ""unreformed"" Marxism-Leninism in the world. Yet it is not a Soviet satellite in the East European manner, nor is its government the result of a local revolution, as in Cuba and Vietnam. Instead, the DPRK represents a unique ""indigenization"" of Soviet Stalinism, Armstrong finds. The system that formed under the umbrella of the Soviet occupation quickly developed into a nationalist regime as programs initiated from above merged with distinctive local conditions.Armstrong's account is based on long-classified documents captured by U.S. forces during the Korean War. This enormous archive of over 1.6 million pages provides unprecedented insight into the making of the Pyongyang regime and fuels the author's argument that the North Korean state is likely to remain viable for some years to come.","2013-05-15","2022-06-07 14:08:04","2022-06-07 14:08:04","","","288","","","","","","","","","","Cornell University Press","","en","","","","","Google Books","","","","","https://books.google.co.uz/books?id=eUf-_XACg3UC","","History / Asia / Korea; History / Asia / General; History / Military / Revolutions & Wars of Independence; History / Wars & Conflicts / Korean War","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KCLDR88A","journalArticle","2010","Byman, Daniel; Lind, Jennifer","Pyongyang's Survival Strategy: Tools of Authoritarian Control in North Korea","International Security","","0162-2889","","https://www.jstor.org/stable/40784646","Speculation about the future of the North Korean regime has been intense for nearly two decades. In the 1990s, economic crises and famine led to predictions of the Kim regime's imminent downfall. Today analysts highlight impending famine as well as threats to the regime's position brought by eroding information control. Several theories of authoritarian control help to explain how Kim Jong-il and his family have remained in power and how this might change over time. The Kim regime has employed a variety of authoritarian ""tools"" to protect itself both from popular revolt and from internal coups. Its social policies, reliance on certain ideas and nationalism, and use of force prevent the onset of revolution. Through numerous other tools (elite co-optation, manipulation of foreign governments for financial aid, and the ""coupproofing"" of domestic institutions), the regime protects itself from coups d'état and elite unrest. This framework not only helps to explain the past resilience of the regime, but it suggests that the regime is not in danger of being unseated by coups or revolution. Yet it also suggests that the regime has not adequately prepared for succession after Kim's death. This analysis has implications for policy planning about the future of the Korean Peninsula, as well as for negotiations with and coercive strategies toward Pyongyang.","2010","2022-06-07 14:04:33","2022-06-07 14:04:33","2022-06-07 14:04:32","44-74","","1","35","","","Pyongyang's Survival Strategy","","","","","","","","","","","","JSTOR","","Publisher: The MIT Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AN6ELKB9","book","1998","Jervis, Robert","System Effects: Complexity in Political and Social Life","","978-1-4008-2240-9","","","","Based on more than three decades of observation, Robert Jervis concludes in this provocative book that the very foundations of many social science theories--especially those in political science--are faulty. Taking insights from complexity theory as his point of departure, the author observes that we live in a world where things are interconnected, where unintended consequences of our actions are unavoidable and unpredictable, and where the total effect of behavior is not equal to the sum of individual actions. Jervis draws on a wide range of human endeavors to illustrate the nature of these system effects. He shows how increasing airport security might actually cost lives, not save them, and how removing dead trees (ostensibly to give living trees more room) may damage the health of an entire forest. Similarly, he highlights the interconnectedness of the political world as he describes how the Cold War played out and as he narrates the series of events--with their unintended consequences--that escalated into World War I. The ramifications of developing a rigorous understanding of politics are immense, as Jervis demonstrates in his critique of current systemic theories of international politics--especially the influential work done by Kenneth Waltz. Jervis goes on to examine various types of negative and positive feedback, bargaining in different types of relationships, and the polarizing effects of alignments to begin building a foundation for a more realistic, more nuanced, theory of international politics. System Effects concludes by examining what it means to act in a system. It shows how political actors might modify their behavior in anticipation of system effects, and it explores how systemic theories of political behavior might account for the role of anticipation and strategy in political action. This work introduces powerful new concepts that will reward not only international relations theorists, but also all social scientists with interests in comparative politics and political theory.","1998-12-28","2022-06-07 14:00:08","2022-06-07 14:00:08","","","322","","","","","System Effects","","","","","Princeton University Press","","en","","","","","Google Books","","Google-Books-ID: whxsvjPzyGMC","","","https://books.google.co.uz/books?id=whxsvjPzyGMC","","Political Science / History & Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5C8J86EM","book","1994","Bailey, Kenneth D.","Sociology and the New Systems Theory: Toward a Theoretical Synthesis","","978-0-7914-1743-0","","","","This book provides current information about the many recent contributions of social systems theory. While some sociologists feel that the systems age ended with functionalism, in reality a number of recent developments have occurred within the field. The author makes these developments accessible to sociologists and other non-systems scholars, and begins a synthesis of the burgeoning systems field and mainstream sociological theory. The analysis shows not only that important points of rapprochement exist between systems theory and sociological theory, but also that systems theory has in some cases anticipated developments needed in mainstream theory.","1994-01-01","2022-06-07 13:59:38","2022-06-07 13:59:38","","","392","","","","","Sociology and the New Systems Theory","","","","","SUNY Press","","en","","","","","Google Books","","Google-Books-ID: 3EJ4lh1jWY4C","","","https://books.google.co.uz/books?id=3EJ4lh1jWY4C","","Social Science / Sociology / General; Social Science / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UYQRUK45","book","2007","Haggard, Stephan; Noland, Marcus; Haggard, Professor in the Graduate School of International Relations and Pacific Studies Stephan","Famine in North Korea: Markets, Aid, and Reform","","978-0-231-14000-3","","","","In the mid-1990s, as many as one million North Koreans died in one of the worst famines of the twentieth century. The socialist food distribution system collapsed primarily because of a misguided push for self-reliance, but was compounded by the regime's failure to formulate a quick response-including the blocking of desperately needed humanitarian relief. As households, enterprises, local party organs, and military units tried to cope with the economic collapse, a grassroots process of marketization took root. However, rather than embracing these changes, the North Korean regime opted for tentative economic reforms with ambiguous benefits and a self-destructive foreign policy. As a result, a chronic food shortage continues to plague North Korea today. In their carefully researched book, Stephan Haggard and Marcus Noland present the most comprehensive and penetrating account of the famine to date, examining not only the origins and aftermath of the crisis but also the regime's response to outside aid and the effect of its current policies on the country's economic future. Their study begins by considering the root causes of the famine, weighing the effects of the decline in the availability of food against its poor distribution. Then it takes a close look at the aid effort, addressing the difficulty of monitoring assistance within the country, and concludes with an analysis of current economic reforms and strategies of engagement.North Korea's famine exemplified the depredations that can arise from tyrannical rule and the dilemmas such regimes pose for the humanitarian community, as well as the obstacles inherent in achieving economic and political reform. To reveal the state's culpability in this tragic event is a vital project of historical recovery, one that is especially critical in light of our current engagement with the ""North Korean question.""","2007","2022-06-07 13:54:32","2022-06-07 13:54:32","","","337","","","","","Famine in North Korea","","","","","Columbia University Press","","en","","","","","Google Books","","","","","https://books.google.co.uz/books?id=2-0JxJ9RxnsC","","Social Science / General; Political Science / International Relations / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H4UCYA7P","book","2016","Kagan, F.; Higham, R.","The Military History of the Soviet Union","","978-1-137-12029-8","","","","The Military History of the Soviet Union and The Military History of Tsarist Russia treat Russian military history from the rise of the Muscovite state to the present, even peeking briefly into the future. The two volumes will cover Russia's land forces extensively, but will also cover the development of the Russian Navy, and the creation and development of the Russian Air Force, parts of the Russian military machine which are frequently neglected in general writings. The historical analysis will address the development and function of the Russian military whether in peace or in war, as well as the impact of war and changes in the military upon Russian society and politics.","2016-04-30","2022-06-07 13:53:34","2022-06-07 13:53:34","","","329","","","","","","","","","","Springer","","en","","","","","Google Books","","Google-Books-ID: GngYDAAAQBAJ","","","https://books.google.co.uz/books?id=GngYDAAAQBAJ","","History / General; History / Europe / General; Political Science / Security (National & International); History / Russia & the Former Soviet Union; History / Military / General; Technology & Engineering / Military Science; History / Modern / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAEHP7IT","book","2021","Pak, Jung H.","Becoming Kim Jong Un: Understanding North Korea's Young Dictator","","978-1-78607-717-2","","","","‘The young dictator comes under close scrutiny in this intelligent account’ Sunday Times When Kim Jong Un became the leader of North Korea in 2011, many expected his rule to be short. Years later, he remains the unchallenged dictator of a nuclear rogue state with weaponry capable of threatening the West. In this behind-the-scenes look, former CIA analyst and North Korea expert Jung H. Pak reveals the explosive story of Kim Jong II’s third son: the spoilt and impetuous child, the mediocre student, the ruthless murderer, the shrewd grand strategist.","2021-03-18","2022-06-07 13:52:49","2022-06-07 13:52:49","","","339","","","","","Becoming Kim Jong Un","","","","","Simon and Schuster","","en","","","","","Google Books","","Google-Books-ID: JvuvDwAAQBAJ","","","https://books.google.co.uz/books?id=JvuvDwAAQBAJ","","Political Science / Political Ideologies / Communism, Post-Communism & Socialism; History / Asia / Korea; Political Science / Political Ideologies / Fascism & Totalitarianism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RXZFRRZE","book","2008","Goodin, Robert E.; Tilly, Charles","The Oxford Handbook of Contextual Political Analysis","","978-0-19-954844-6","","","","The Oxford Handbook of Contextual Political Analysis sets out to synthesize and critique for the first time those approaches to political science that offer a more fine-grained qualitative analysis of the political world. The work in the volume has a common aim in being sensitive to the thoughts of contextual nuances that disappear from large-scale quantitative modelling or explanations based on abstract, general, universal laws of human behavior. It shows that 'context matters' in a great many ways: philosophical context matters; psychological context matters; cultural and historical contexts matter; place, population, and technology all matter. By showcasing scholars who specialize in the analysis of all these contexts side-by-side, The Oxford Handbook of Contextual Political Analysis shows how political scientists can take those crucial contextual factors systematically into account.","2008-06-19","2022-06-08 05:19:04","2022-06-08 05:19:04","","","883","","","","","","","","","","OUP Oxford","","en","","","","","Google Books","","Google-Books-ID: D7P3X99RWvkC","","","https://books.google.co.uz/books?id=D7P3X99RWvkC","","Political Science / History & Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UANQ98PB","book","2014","Abt, Felix","A Capitalist in North Korea: My Seven Years in the Hermit Kingdom","","978-1-4629-1410-4","","","","Business in North Korea: a paradoxical and fascinating situation is interpreted by a true insider.In 2002, the Swiss power company ABB appointed Felix Abt its country director for North Korea. The Swiss Entrepreneur lived and worked in North Korea for seven years, one of the few foreign businessmen there. After the experience, Abt felt compelled to write A Capitalist in North Korea to describe the multifaceted society he encountered.  North Korea, at the time, was heavily sanctioned by the UN which made it extremely difficult to do business. Yet he discovered that it was a place where plastic surgery and South Korean TV dramas were wildly popular and where he rarely needed to walk more than a block to grab a quick hamburger. He was closely monitored and once faced accusations of spying, yet he learned that young North Koreans are hopeful--signing up for business courses in anticipation of a brighter, more open, future. In A Capitalist in North Korea, Abt shares these and many other unusual facts and insights about one of the world's most secretive nations.","2014-05-28","2022-06-08 05:20:00","2022-06-08 05:20:00","","","329","","","","","A Capitalist in North Korea","","","","","Tuttle Publishing","","en","","","","","Google Books","","Google-Books-ID: MJkdBAAAQBAJ","","","https://books.google.co.uz/books?id=MJkdBAAAQBAJ","","History / Asia / Korea; Social Science / Anthropology / Cultural & Social; Biography & Autobiography / Business; Business & Economics / International / General; Political Science / International Relations / Trade & Tariffs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V42S3357","book","2010","Levitsky, Steven; Way, Lucan A.","Competitive Authoritarianism: Hybrid Regimes after the Cold War","","978-1-139-49148-8","","","","Based on a detailed study of 35 cases in Africa, Asia, Latin America, and post-communist Eurasia, this book explores the fate of competitive authoritarian regimes between 1990 and 2008. It finds that where social, economic, and technocratic ties to the West were extensive, as in Eastern Europe and the Americas, the external cost of abuse led incumbents to cede power rather than crack down, which led to democratization. Where ties to the West were limited, external democratizing pressure was weaker and countries rarely democratized. In these cases, regime outcomes hinged on the character of state and ruling party organizations. Where incumbents possessed developed and cohesive coercive party structures, they could thwart opposition challenges, and competitive authoritarian regimes survived; where incumbents lacked such organizational tools, regimes were unstable but rarely democratized.","2010-08-16","2022-06-08 05:20:34","2022-06-08 05:20:34","","","537","","","","","Competitive Authoritarianism","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: NZDI05p1PDgC","","","https://books.google.co.uz/books?id=NZDI05p1PDgC","","Political Science / General; Political Science / Comparative Politics; History / Modern / 20th Century","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBW8MQI4","book","2017","Kim, Sung Chull; Cohen, Michael D.","North Korea and Nuclear Weapons: Entering the New Era of Deterrence","","978-1-62616-454-3","","","","North Korea is perilously close to developing strategic nuclear weapons capable of hitting the United States and its East Asian allies. Since their first nuclear test in 2006, North Korea has struggled to perfect the required delivery systems. Kim Jong-un’s regime now appears to be close, however. Sung Chull Kim, Michael D. Cohen, and the volume contributors contend that the time to prevent North Korea from achieving this capability is virtually over; scholars and policymakers must turn their attention to how to deter a nuclear North Korea. The United States, South Korea, and Japan must also come to terms with the fact that North Korea will be able to deter them with its nuclear arsenal. How will the erratic Kim Jong-un behave when North Korea develops the capability to hit medium- and long-range targets with nuclear weapons? How will and should the United States, South Korea, Japan, and China respond, and what will this mean for regional stability in the short term and long term? The international group of authors in this volume address these questions and offer a timely analysis of the consequences of an operational North Korean nuclear capability for international security.","2017-05-01","2022-06-08 05:21:09","2022-06-08 05:21:09","","","237","","","","","North Korea and Nuclear Weapons","","","","","Georgetown University Press","","en","","","","","Google Books","","Google-Books-ID: mPnTDgAAQBAJ","","","https://books.google.co.uz/books?id=mPnTDgAAQBAJ","","Political Science / Security (National & International); Political Science / World / Asian; Technology & Engineering / Military Science; Political Science / International Relations / Arms Control","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QJZKYH35","book","2000","","Maryland Series in Contemporary Asian Studies","","","","","","","2000","2022-06-08 05:21:45","2022-06-08 05:21:45","","","book","","","","","","","","","","School of Law, University of Maryland","","en","","","","","Google Books","","Google-Books-ID: FdKVtQEACAAJ","","","https://books.google.co.uz/books?id=FdKVtQEACAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K7XPRFT6","book","2004","Wit, Joel S.; Poneman, Daniel B.; Gallucci, Robert L.","Going Critical: The First North Korean Nuclear Crisis","","978-0-8157-9641-1","","","","A decade before being proclaimed part of the ""axis of evil,"" North Korea raised alarms in Washington, Seoul, and Tokyo as the pace of its clandestine nuclear weapons program mounted. When confronted by evidence of its deception in 1993, Pyongyang abruptly announced its intention to become the first nation ever to withdraw from the Nuclear Non-Proliferation Treaty, defying its earlier commitments to submit its nuclear activities to full international inspections. U.S. intelligence had revealed evidence of a robust plutonium production program. Unconstrained, North Korea's nuclear factory would soon be capable of building about thirty Nagasaki-sized nuclear weapons annually. The resulting arsenal would directly threaten the security of the United States and its allies, while tempting cash-starved North Korea to export its deadly wares to America's most bitter adversaries. In Go ing Critical, three former U.S. officials who played key roles in the nuclear crisis trace the intense efforts that led North Korea to freeze—and pledge ultimately to dismantle—its dangerous plutonium production program under international inspection, while the storm clouds of a second Korean War gathered. Drawing on international government documents, memoranda, cables, and notes, the authors chronicle the complex web of diplomacy--from Seoul, Tokyo, and Beijing to Geneva, Moscow, and Vienna and back again—that led to the negotiation of the 1994 Agreed Framework intended to resolve this nuclear standoff. They also explore the challenge of weaving together the military, economic, and diplomatic instruments employed to persuade North Korea to accept significant constraints on its nuclear activities, while deterring rather than provoking a violent North Korean response. Some ten years after these intense negotiations, the Agreed Framework lies abandoned. North Korea claims to possess some nuclear weapons, while threatening to produce even more. The story of the 1994 confrontation provides important lessons for the United States as it grapples once again with a nuclear crisis on a peninsula that half a century ago claimed more than 50,000 American lives and today bristles with arms along the last frontier of the cold war: the De-Militarized Zone separating North and South Korea.","2004-04-19","2022-06-08 05:24:36","2022-06-08 05:24:36","","","526","","","","","Going Critical","","","","","Brookings Institution Press","","en","","","","","Google Books","","Google-Books-ID: 2JNzKbLZVS4C","","","https://books.google.co.uz/books?id=2JNzKbLZVS4C","","Political Science / World / Asian; Political Science / International Relations / Arms Control; Political Science / International Relations / Diplomacy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MVKX9L7W","book","1972","Scalapino, Robert A.; Lee, Chong-Sik","Communism in Korea: The society","","978-0-520-02274-4","","","","","1972-01-01","2022-06-08 05:25:39","2022-06-08 05:25:39","","","868","","","","","Communism in Korea","","","","","University of California Press","","en","","","","","Google Books","","Google-Books-ID: g2M_yhsWc6gC","","","https://books.google.co.uz/books?id=g2M_yhsWc6gC","","Political Science / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKZBP7R8","book","2003","Robaschik, Frank","Overview of East Asian Studies in Central and Eastern Europe","","","","","","The following volume reports the findings of an extensive survey about research in the field of East Asian Studies by scholars in central and eastern Europe. The purpose, methodology and major findings of this investigation are presented in the introduction to the report. Organised into two main parts, the report presents the results of four country visits by Duisburg scholars to eastern and central European institutes involved in research on East Asia and an extensive listing of institutes, scholars and research. Two indexes to the study improve its usability in locating scholars and institutes by East Asian country and disciplinary focus.","2003","2022-06-08 05:27:00","2022-06-08 05:27:00","","","338","","","","","","","","","","InfO","","en","","","","","Google Books","","Google-Books-ID: BruiAAAAMAAJ","","","https://books.google.co.uz/books?id=BruiAAAAMAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2672LICU","book","2009","Pocock, J. G. A.","Political Thought and History: Essays on Theory and Method","","978-0-521-88657-4","","","","John Pocock is arguably the most original and imaginative historian of ideas of modern times. Over the past half century he has created an audience for his work which is truly global, and he has marked the way in which the history of political thought is studied as deeply and personally as any historian of the period. The essays in this major new collection are selected from a lifetime of thinking about political thought, and how we should study it in history. What in fact does it mean to write the history of a political society, and what kind of political thought is this? Professor Pocock emphasises both the theory and practice of political thought considered as action in history, and the political theory of historiography considered as a form of political thought. Together these essays constitute a collection that any serious student of politics and intellectual history needs to possess.","2009-02-05","2022-06-08 05:34:04","2022-06-08 05:34:04","","","278","","","","","Political Thought and History","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: itGQBx7o7pEC","","","https://books.google.co.uz/books?id=itGQBx7o7pEC","","History / Social History; Political Science / History & Theory; History / World","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IPY9GCZ4","book","2017","Blau, Adrian","Methods in Analytical Political Theory","","978-1-107-09879-4","","","","This is the first book to explain how to use key methods in analytical political theory. The methods discussed include contractualism, reflective equilibrium, positive political theory, thought experiments and ideological analysis. Many discussions of political theory methods describe and justify these methods with little or no discussion of their application, emphasizing 'what is' and 'why do' over 'how to'. This book covers all three. Each chapter explains what kinds of problems in political theory might require researchers to use a particular method, the basic principles behind the method being proposed, and an analysis of how to apply it, including concrete principles of good practice. The book thus summarizes methodological ideas, grouped in one place and made accessible to students, and it makes innovative contributions to research methods in analytical political theory.","2017-05-18","2022-06-08 05:33:56","2022-06-08 05:33:56","","","347","","","","","","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: ms8oDwAAQBAJ","","","https://books.google.co.uz/books?id=ms8oDwAAQBAJ","","Political Science / History & Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ACVG9XN","book","2016","Cappelen, Herman; Gendler, Tamar; Hawthorne, John P.","The Oxford Handbook of Philosophical Methodology","","978-0-19-966877-9","","","","This is the most comprehensive book ever published on philosophical methodology. A team of thirty-eight of the world's leading philosophers present original essays on various aspects of how philosophy should be and is done. The first part is devoted to broad traditions and approaches tophilosophical methodology (including logical empiricism, phenomenology, and ordinary language philosophy). The entries in the second part address topics in philosophical methodology, such as intuitions, conceptual analysis, and transcendental arguments. The third part of the book is devoted toessays about the interconnections between philosophy and neighbouring fields, including those of mathematics, psychology, literature and film, and neuroscience.","2016","2022-06-08 05:33:39","2022-06-08 05:33:39","","","769","","","","","","","","","","Oxford University Press","","en","","","","","Google Books","","Google-Books-ID: 294UDAAAQBAJ","","","https://books.google.co.uz/books?id=294UDAAAQBAJ","","Philosophy / Epistemology; Philosophy / Methodology; Philosophy / Movements / Critical Theory","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZX5B23L","book","2017","Ku, Yangmo; Lee, Inyeop; Woo, Jongseok","Politics in North and South Korea: Political Development, Economy, and Foreign Relations","","978-1-317-23675-7","","","","Politics in North and South Korea provides students with a comprehensive understanding of the political dynamics of the two Koreas. Giving equal weight to North and South Korea, the authors trace the history of political and economic development and international relations of the Korean peninsula, showing how South Korea became democratized and how Juche ideology has affected the establishment and operation of a totalitarian system in North Korea.  Written in a straightforward, jargon free manner, this textbook utilizes both historical-institutional approaches and quantitative evidence to analyse the political dimensions of a wide variety of issues including:   Legacies of early-twentieth-century Japanese colonial rule   South Korean democratization and democratic consolidation   South Korean diplomacy and North Korean nuclear crises   The economic development of both North and South Korea   The three-generation power succession in North Korea   North Korean human rights issues   Inter-Korean relations and reunification  This textbook will be essential reading for students of Korean Politics and is also suitable for undergraduate and postgraduate courses on East Asian Politics, Asian Studies, and International Relations.","2017-12-06","2022-06-08 05:32:42","2022-06-08 05:32:42","","","400","","","","","Politics in North and South Korea","","","","","Routledge","","en","","","","","Google Books","","Google-Books-ID: c9NBDwAAQBAJ","","","https://books.google.co.uz/books?id=c9NBDwAAQBAJ","","Political Science / General; Political Science / World / Asian","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DX4VVRB7","book","2009","Peterson, Mark","Brief History: Brief History of Korea","","978-1-4381-2738-5","","","","Written by one of the leading experts on Korea, A Brief History of Korea covers the history of Korea from the origins of the Korean people in prehistoric times to the economic and political situation in North and South Korea today. Providing a detailed overview of the cultural and historical influences that have shaped Korean society, the author discusses the major periods of Korean history Three Kingdoms, Koryo Dynasty, and Chosun Dynasty; the foreign invasions Korea has endured; the post-World War II situation that led to the country's division and the Korean War; and developments in North and South Korea from the end of the Korean War up through the present.","2009","2022-06-08 05:31:35","2022-06-08 05:31:35","","","345","","","","","Brief History","","","","","Infobase Publishing","","en","","","","","Google Books","","Google-Books-ID: ByIo1D9RY40C","","","https://books.google.co.uz/books?id=ByIo1D9RY40C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
