"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ZNEJIMBQ","journalArticle","1972","Perrow, Charles","Complex Organizations (Glenview, Ill.: Scott, Foresman)","","","","","","","1972","2022-05-23 10:42:36","2022-05-23 10:42:36","","","","","","","","Complex Organizations (Glenview, Ill.","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNXNK5N2","journalArticle","2013","Rahat, Gideon","What is democratic candidate selection?","The challenges of intra-party democracy","","","","","","2013","2022-05-23 10:43:40","2022-05-23 10:43:40","","136–149","","","","","","","","","","","","","","","","","","Google Scholar","","Publisher: Oxford University Press Oxford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBTH6HYT","journalArticle","2013","Katz, Richard S.; Cross, William P.","Problematizing intra-party democracy","The challenges of intra-party democracy","","","","","","2013","2022-05-23 10:45:10","2022-05-23 10:45:10","","170–176","","","","","","","","","","","","","","","","","","Google Scholar","","Publisher: Oxford University Press Oxford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WALLRQII","document","1976","Giovanni, Sartori","Parties and Party Systems: a framework for analysis","","","","","","","1976","2022-05-23 10:44:47","2022-05-23 10:44:47","","","","","","","","Parties and Party Systems","","","","","Cambridge: Cambridge University Press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3I6S7PYC","document","1949","Selznick, Philip","198. TVA and the Grass Roots: A Study of Politics and Organization","","","","","","","1949","2022-05-23 10:45:49","2022-07-01 04:41:29","","","","","","","","198. TVA and the Grass Roots","","","","","Los Angeles, CA: University of California Press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NABZH39D","book","2011","Selznick, Philip","Leadership in Administration: A Sociological Interpretation","","978-1-61027-057-1","","","","Foundational study of how institutions work and how leadership promotes them. Often cited in many fields and consistently assigned to classes in a variety of departments -- including sociology and business, and executive training in management and military leadership -- this book is considered to have virtually created the modern field of institutional-leadership management. It is still recognized as a lively and accessible presentation of the institutionalist school&#39;s answer to traditional &quot;rationalist&quot; approaches. Selznick&#39;s analysis goes beyond efficiency and traditional loyalty: he examines the more nuanced variables of effective leadership of organizations in business, education, government, the military, and labor. Quality, authorized ebook format includes linked notes and Contents, and embedded pagination from print editions for continuity of referencing and classroom adoptions across all platforms. Adds a new, substantive introduction by sociologist and law professor Robert E. Rosen.","2011-05-11","2022-05-23 10:46:10","2022-05-23 10:46:10","","","148","","","","","Leadership in Administration","","","","","Quid Pro Books","","en","","","","","Google Books","","Google-Books-ID: pP6ndnDdOBcC","","","https://books.google.kz/books?id=pP6ndnDdOBcC","","Social Science / Sociology / General; Business & Economics / General; Business & Economics / Leadership; Business & Economics / Organizational Behavior; Political Science / Political Process / Leadership","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2CFV629T","webpage","2014","Simral, Vit","The cost of partitocracy: party funding in East Central Europe","","","","","https://e-theses.imtlucca.it/154/","The work’s goal is to contribute to the discussion on cartelisation in the party systems of East Central Europe. Its contribution to the research field is to be found in a thorough analysis of the budgets of political parties in the Czech Republic, Poland and Slovakia, to a smaller degree also of the budgets of political parties in Austria, Germany and Slovenia. In total thirty arguments found in the existing scholarly literature are discussed, with a focus on their relation to budgets and election strategies of political parties. These arguments are analysed with the help of basic tools of quantivative statistical analysis and the qualitative method of comparison of selected features of the analysed cases. The work’s analytical part is based on two new original datasets. The first one, where data on budgets of political parties are collected, uses publicly available sources found in both the off-line as well as the on-line world of today. The second one uses original data collected by the means of an electronic questionnaire send to representatives of political parties in the six researched countries. The work defines two new concepts that serve as the theoretical basis of the analysis: the rule drive and the strategy drive. The rule drive is the part of a party’s budget that is predominantly formed by legal regulations on political parties, their funding and activities. On the income side, the rule drive is mostly visible in the share of party budget comprised by state subsidies. On the expenditure side, the rule drive is most apparent in the legal limits of expenses parties may allocate to election campaigning. In addition, the rule drive encompasses also the various limits on donations permittable to be accepted by political parties, limits on parties‘ business activities, or the legal fees that parties are obliged to pay to enter certain types of elections. The strategy drive is the causal agent that is predominantly formed by parties‘ free decisions on how they wish to conduct their day-to-day activities and their election campaigning. On the income side, the strategy drive is represented by the amount of membership fees collected, donations accepted or loans taken out. On the expenditure side, the strategy drive is the formula by which political parties allocate their financial assets to the various activities each political party carries out: office operations, administrative work for their elected representatives and officials, education of party members and promotion towards the public in general, election campaigning. Both concepts are of interest for the analysis and all their segments are used to assess the various structural features of party budgets. Original data collected for the work show that parties in their lifetime go through an evolution of their budgets, from one relying mostly on private donations and spending the majority of assets on elections to one relying on membership fees, state subsidies in the case of an electoral sucess, and spending a larger part of assets on activities not related to election campaigning. The specific shape of budget evolution depends largely on the size of their budget – parties with smaller budgets feature also a different budget structure than parties with budgets larger. This rule applies across the spectrum, from the largest parties in the dataset to the smallest one. The quantitative data on budget sizes are in the work translated into meaningful, categories based on budget sizes. , The categories are labeled weight classes, mimicking the weight classes found in the boxing world, from bantamweight parties, with annual budgets up to €10 thousand, to super heavyweight parties, with annual budgets over €10 million. All parties in the researched countries are thus be classified. Based on these categories, is it shown that the largest, super heavy parties in East Central Europe receive the bulk of all public funding. The model of subsidies distribution differs in the researched countries and the numbers show that it is difficult to assess whether one system is more cartelised than the other on the basis of distributed state subsidies. Easier and less arguable is to assess the relative transparency of the models of party regulations and regulations of party funding in each of the researched country. Austria, Poland, Slovakia and Slovenia and Poland are in the recent time undergoing a turn towards more transparency, with new laws already in place or currently being adopted. The Czech Republic is noticeably lagging behind. The last phenomenon discussed in the work is that certain features of budgets, including its size and structure, correlate with certain party strategies. Parties of certain budget size and structure have different campaigning strategies, different policies and different opinions than parties of different budget size and structure. The collected data shows links between several variables, such as parties with large subsidies share in their budgets see as legitimate larger subsidies share than parties without subsidies, or heavyweight and middleweight parties spend a significantly larger share of their election expenses on the Internet than super heavyweight parties. Finally is discussed the behaviour of a specific set of parties that are in the researched dataset mostly found in the heavyweight and middleweight class. These parties have different campaign strategies, keep their election campaign spending higher than the rest and their budgets do not go through the same evolutionary shift as do the budgets of other parties. They do not increase their fee-paying membership and do not sustain significant day-to-day activities not directly related to election campaigning. These parties are since 2007 at the latest most successful in challenging the ‘cartel’ established by larger parties in national parliaments. The set of these parties overlaps in a large part with the set of ‘populist’ parties as discussed in other, ideology and party programme-oriented literature. Or, if restated, the populist parties are in their majority distinguished not only by their programmatic profile, but also by the structure of their budgets and related party strategy features. Ultimately, the work provides a lot of empirical evidence for the discussion of the concept of ‘cartel’ in the region of East Central Europe. It supports with hard data some of the old folk theorems and creates a firm data and conceptual basis for further research of party funding in East Central Europe.","2014-12","2022-05-23 10:46:26","2022-05-23 10:46:26","2022-05-23 10:46:26","","","","","","","The cost of partitocracy","","","","","","","en","info:eu-repo/semantics/openAccess","Electronic Thesis or Dissertation","","","","","Num Pages: 153 Publisher: IMT Alti Studi Lucca","","/Users/eesaack/Zotero/storage/4CGHHKEW/Simral - 2014 - The cost of partitocracy party funding in East Ce.pdf; /Users/eesaack/Zotero/storage/SSBJHHM9/154.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C6V29FPI","report","2014","Tobolka, Radim","Political Parties in Zambia, Burundi and Togo: Organization, Cohesion and Party-Voter Linkage","","","","","https://papers.ssrn.com/abstract=2483987","This dissertation compares political parties in three countries of sub-Saharan Africa: Zambia, Burundi and Togo. It draws on fieldwork that included 71 in-depth, semi-structured interviews with party representatives and ordinary members (23 in Zambia, 24 in Burundi, and 24 in Togo). The interviews were conducted mostly in provincial urban centres over a period of four months in 2011 and 2012. The study conceives political parties as strategically acting organizations embedded in unique socio-political contexts; it argues that two hitherto neglected terms are especially useful for understanding and comparing them: cohesion and party-voter linkage. The argument is grounded on three key features of sub-Saharan party politics: a hostile operating environment, the prevalence of face-to-face political communication, and the supposed absence of ideology (which is re-interpreted as the presence of a single dominant ideology - development). The study conceptualizes cohesion as a prerequisite of Panebianco's (1988) institutionalization. A new, expanded classification of party – voter linkage types is formulated and a distinction is made between linkage proper and the genre in which it is enacted. Cohesion and linkage are combined in a comparative framework that enables generation of specific hypotheses about parties’ behaviour.","2014-01-22","2022-05-23 10:46:39","2022-05-23 10:46:39","2022-05-23 10:46:39","","","","","","","Political Parties in Zambia, Burundi and Togo","","","","","Social Science Research Network","Rochester, NY","en","","SSRN Scholarly Paper","","","papers.ssrn.com","","DOI: 10.2139/ssrn.2483987","","/Users/eesaack/Zotero/storage/4BARRIGV/Tobolka - 2014 - Political Parties in Zambia, Burundi and Togo Org.pdf","","","Burundi; cohesion; linkage; organization; Political parties; Togo; Zambia","","","","","","","","","","","","","","","","","","","2483987","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6EB54VAH","document","1980","Moskos Jr, Charles C.","Americans Together: Structured Diversity in a Midwestern Town.","","","","","","","1980","2022-07-01 04:29:36","2022-07-01 04:29:36","","","","","","","","Americans Together","","","","","JSTOR","","","","","","","Google Scholar","","","","/Users/eesaack/Zotero/storage/5C32WG5C/2778398.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8E7EZA2Z","book","2013","Ibarra-Rueda, Hector","Why Factions Matter: A Theory of Party Dominance at the Subnational Level","","","","","","What explains the resilience of formerly nationally dominant parties at the subnational level? This dissertation demonstrates that factionalism is key. When intra-party factions are united, subnational dominant parties retain power even under adverse electoral conditions. By contrast, divisions and conflicts among internal groups lead these parties to lose even in favorable electoral contexts. I test these claims using a variety of quantitative and qualitative evidence from Mexico, focusing on the electoral performance of the Revolutionary Institutional Party (PRI) in contemporary gubernatorial elections. Democratization potentially undermines unity in dominant parties because it provides politicians with viable exit options (i.e., joining the opposition) and because authoritarian central party committees no longer control subnational politics. Yet, I argue that factions can cooperate under democracy when they were more autonomous from the center during the authoritarian period. The negotiation skills acquired in the past help them ""get along"" in the absence of an external enforcer. By contrast, previously subordinated factions never acquired such skills and quickly became antagonistic to each other under democracy. As I show, collaboration had positive electoral consequences in subnational elections whereas antagonism had pernicious ones","2013","2022-07-16 14:25:41","2022-07-16 14:25:41","","","582","","","","","Why Factions Matter","","","","","University of Texas at Austin","","en","","","","","Google Books","","Google-Books-ID: gKeUoAEACAAJ","","","https://books.google.co.uz/books?id=gKeUoAEACAAJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23W78G27","book","2022","Marongwe, Ngonidzashe","Morgan Richard Tsvangirai's Legacy: Opposition Politics and the Struggle for Human Rights, Democracy and Gender Sensitivities","","978-9956-552-78-8","","","","Morgan Richard Tsvangirai is arguably the most polarising figure and advocate of democracy and human rights in the history of opposition politics in Zimbabwe. He is as much a topic of debate in Zimbabwe and beyond as the late president Robert Gabriel Mugabe. Tsvangirai's legacy, like Mugabe's, remains indisputably controversial and conflicted. Broadly, the divided opinion on the Tsvangirai legacy can be represented, firstly, by those who argue that Tsvangirai was the champion of democracy and the face of the struggle for human rights in Zimbabwe. In this light, Tsvangirai has been variously described as a ""selfless...people's hero"", a ""colossus of the struggle for democracy"", ""the commander of the struggle"", ""a symbol of courage and resistance"", and ""the doyen of constitutionalism"" in Zimbabwe. On the other hand, critics have described Tsvangirai as a ""sell-out"", ""a Judas Iscariot"", ""traitor"", and ""coward"", among other nefarious and pejorative characterisations. Drawing on all these opinions and the various characterisations of Tsvangirai, this book provides a comprehensive and multi-disciplinary appraisal of a gigantic trade unionist and political figure who, in his life and in death, inspires different narratives, emotions and values. This book is therefore about a mortal but ""living"" figure who left an indelible mark on Zimbabwe, Africa and the rest of the world in fields such as trade unionism, governance and politics. As such, the book is handy for students and practitioners in African studies, political science, policy studies, economics, history, global studies and development studies.","2022-03-11","2022-07-16 14:26:24","2022-07-16 14:26:24","","","364","","","","","Morgan Richard Tsvangirai's Legacy","","","","","African Books Collective","","en","","","","","Google Books","","Google-Books-ID: KUdpEAAAQBAJ","","","https://books.google.co.uz/books?id=KUdpEAAAQBAJ","","Political Science / World / African","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J4AWTTYM","book","2016","Isaacs, Rico; Polese, Abel","Nation-Building and Identity in the Post-Soviet Space: New Tools and Approaches","","978-1-317-09018-2","","","","Nation-building as a process is never complete and issues related to identity, nation, state and regime-building are recurrent in the post-Soviet region. This comparative, inter-disciplinary volume explores how nation-building tools emerged and evolved over the last twenty years. Featuring in-depth case studies from countries throughout the post-Soviet space it compares various aspects of nation-building and identity formation projects. Approaching the issue from a variety of disciplines, and geographical areas, contributors illustrate chapter by chapter how different state and non-state actors utilise traditional instruments of nation-construction in new ways while also developing non-traditional tools and strategies to provide a contemporary account of how nation-formation efforts evolve and diverge.","2016-04-14","2022-07-16 14:26:55","2022-07-16 14:26:55","","","356","","","","","Nation-Building and Identity in the Post-Soviet Space","","","","","Routledge","","en","","","","","Google Books","","Google-Books-ID: tz37CwAAQBAJ","","","https://books.google.co.uz/books?id=tz37CwAAQBAJ","","Political Science / Comparative Politics; Political Science / Political Ideologies / Nationalism & Patriotism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G7MFV5DZ","book","2008","Colla, Elliott","Conflicted Antiquities: Egyptology, Egyptomania, Egyptian Modernity","","978-0-8223-9039-8","","","","Conflicted Antiquities is a rich cultural history of European and Egyptian interest in ancient Egypt and its material culture, from the early nineteenth century until the mid-twentieth. Consulting the relevant Arabic archives, Elliott Colla demonstrates that the emergence of Egyptology—the study of ancient Egypt and its material legacy—was as consequential for modern Egyptians as it was for Europeans. The values and practices introduced by the new science of archaeology played a key role in the formation of a new colonial regime in Egypt. This fact was not lost on Egyptian nationalists, who challenged colonial archaeologists with the claim that they were the direct heirs of the Pharaohs, and therefore the rightful owners and administrators of ancient Egypt’s historical sites and artifacts. As this dispute developed, nationalists invented the political and expressive culture of “Pharaonism”—Egypt’s response to Europe’s Egyptomania. In the process, a significant body of modern, Pharaonist poetry, sculpture, architecture, and film was created by artists and authors who looked to the ancient past for inspiration.Colla draws on medieval and modern Arabic poetry, novels, and travel accounts; British and French travel writing; the history of archaeology; and the history of European and Egyptian museums and exhibits. The struggle over the ownership of Pharaonic Egypt did not simply pit Egyptian nationalists against European colonial administrators. Egyptian elites found arguments about the appreciation and preservation of ancient objects useful for exerting new forms of control over rural populations and for mobilizing new political parties. Finally, just as the political and expressive culture of Pharaonism proved critical to the formation of new concepts of nationalist identity, it also fueled Islamist opposition to the Egyptian state.","2008-01-11","2022-07-16 14:27:27","2022-07-16 14:27:27","","","364","","","","","Conflicted Antiquities","","","","","Duke University Press","","en","","","","","Google Books","","Google-Books-ID: mLkEUbyHYWEC","","","https://books.google.co.uz/books?id=mLkEUbyHYWEC","","Social Science / Archaeology; History / Ancient / Egypt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZH9YW57","book","2018","Sayarı, Sabri; Musil, Pelin Ayan; Demirkol, Özhan","Party Politics in Turkey: A Comparative Perspective","","978-1-315-46187-8","","","","Although the literature on party politics has significantly advanced both methodologically and theoretically in recent years, the study of political parties in Turkey has been noticeably disconnected and lacking from such conversations. This book evaluates well-established theories and trends in exiting party politics literature and relates them to the case of Turkey. It explores fundamental questions such as: Who controls party organizations and how does the locus of control change over time? What kinds of power struggles are observed inside a party and between whom? What do the present and past records of party membership imply for party organizations? What role do grassroots activists play in local and national politics? How do the ideological orientations of party members differ from party leaders and other voters? What types of social cleavages shape political parties and how do they change over time? What constitutes the relationship between the state and parties today? Who finances political parties and what does this imply about the quality of democracy? How and why do party systems change?  The various chapters show that party politics in the Turkish context is significantly different to Western and new democracies. By highlighting the significant contribution the Turkish case can make to existing conceptual frameworks and theories, this book will be a valuable resource for anyone studying political parties, party systems and comparative politics, as well as Turkish politics.","2018-01-29","2022-07-16 14:29:20","2022-07-16 14:29:20","","","269","","","","","Party Politics in Turkey","","","","","Routledge","","en","","","","","Google Books","","Google-Books-ID: qClKDwAAQBAJ","","","https://books.google.co.uz/books?id=qClKDwAAQBAJ","","Social Science / Regional Studies; Political Science / World / Middle Eastern","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJ8N7J8K","book","2004","Clark, John; Prysby, Charles L.","Southern Political Party Activists: Patterns of Conflict and Change, 1991-2001","","978-0-8131-2340-0","","","","In the last century, no other nation has grown and transformed itself with such zeal as China. With a booming economy, a formidable military, and a rapidly expanding population, China is emerging as a twenty-first-century global superpower. China&#39;s prosperity has increased dramatically in the last two decades, propelling the nation to a prominent position in the international community. Yet China&#39;s ancient history still informs and shapes its understanding of itself in relation to the world. As a highly developed and modern nation, China is something of a paradox.Though China is an international leader in modern business and technology, its past remains a source of guiding principles for the nation&#39;s foreign policy. In The Mind of Empire: China&#39;s History and Modern Foreign Relations, Christopher A. Ford demonstrates how China&#39;s historical awareness shapes its objectives and how the resulting national consciousness continues to influence the country&#39;s policymaking. Despite its increasing prominence among modern, developed nations, China continues to seek guidance from a past characterized by Confucian notions of hierarchical political order and a &quot;moral geography&quot; that places China at the center of the civilized world. The Mind of Empire describes how these attitudes have clashed with traditional Western ideals of sovereignty and international law. Ford speculates about how China&#39;s legacy may continue to shape its foreign relations and offers a warning about the potential global consequences. He examines major themes in China&#39;s conception of domestic and global political order, describes key historical precedents, and outlines the remarkable continuity of China&#39;s Sinocentric stance. Expertly synthesizing historical, philosophical, religious, and cultural analysis into a cohesive study of the Chinese worldview, Ford offers revealing insights into modern China.The Mind of Empire tracks China&#39;s astonishing development within the framework of a national ideology that is intrinsically linked to the distant past. Ford&#39;s perspective is both pertinent and prescient at a time when China is expanding into new areas of power, both economically and militarily. As China&#39;s power and influence continue to grow, its reliance on ancient philosophies and political systems will shape its approach to foreign policy in idiosyncratic and, perhaps, highly problematic ways.","2004-09-10","2022-07-16 14:29:40","2022-07-16 14:29:40","","","266","","","","","Southern Political Party Activists","","","","","University Press of Kentucky","","en","","","","","Google Books","","Google-Books-ID: OYZu7S7azSIC","","","https://books.google.co.uz/books?id=OYZu7S7azSIC","","Political Science / International Relations / General; History / Asia / China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5CZQ3UC9","book","1985","Beik, William","Absolutism and Society in Seventeenth-Century France: State Power and Provincial Aristocracy in Languedoc","","978-0-521-36782-0","","","","Why was Louis XIV successful in pacifying the same aristocrats who had been troublesome for Richelieu and Mazarin? What role did absolutism play in reinforcing or changing the traditional social system in seventeenth-century France? This analysis of the provincial reality of absolutism argues that the answers to these questions lie in the relationship between the regional aristocracy and the crown. Starting with a critical examination of current approaches to state and society by institutional, social ""Annales,"" and Marxist historians, the author calls for a new class analysis based on the findings of all these schools.","1985","2022-07-16 14:31:03","2022-07-16 14:31:03","","","400","","","","","Absolutism and Society in Seventeenth-Century France","","","","","Cambridge University Press","","en","","","","","Google Books","","","","","https://books.google.co.uz/books?id=C-gtvGjSPTMC","","Political Science / History & Theory; History / Europe / General; History / Europe / Renaissance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VQFU9LD9","book","2009","Rahat, Gideon","The Politics of Regime Structure Reform in Democracies: Israel in Comparative and Theoretical Perspective","","978-0-7914-7350-4","","","","This book examines the success or failure of initiatives aimed at reforming regime structures in democracies, particularly their electoral and government systems. Through a comparative analysis of the several attempts at this type of reform in Israel over more than four decades, Gideon Rahat begins with the failed attempts at electoral reform in the 1970s and 1980s. He then analyzes Israels successful attempt at promoting government system reform from 1988 to 1992. Finally, he compares the Israeli cases to cases of electoral reform in New Zealand, Japan, and Italy in the 1990s. While the book focuses on the Israeli cases, it places Israel within a comparative framework and makes an important contribution to the debate concerning the politics behind regime structure reform.","2009-01-08","2022-07-16 14:31:37","2022-07-16 14:31:37","","","358","","","","","The Politics of Regime Structure Reform in Democracies","","","","","SUNY Press","","en","","","","","Google Books","","Google-Books-ID: rgw6RH4jYmcC","","","https://books.google.co.uz/books?id=rgw6RH4jYmcC","","Political Science / Political Process / Campaigns & Elections; Political Science / Political Ideologies / Democracy; Political Science / World / General; History / Middle East / Israel & Palestine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IM5NB9I3","book","2005","Solimano, Andrés","Political Crises, Social Conflict and Economic Development: The Political Economy of the Andean Region","","978-1-84542-571-5","","","","The contributors to this authoritative volume analyze the impact of political crises and social conflict on economic performance in the Andean region of Latin America.","2005-01-01","2022-07-16 14:33:33","2022-07-16 14:33:33","","","368","","","","","Political Crises, Social Conflict and Economic Development","","","","","Edward Elgar Publishing","","en","","","","","Google Books","","Google-Books-ID: XUKSfIrQe0AC","","","https://books.google.co.uz/books?id=XUKSfIrQe0AC","","Business & Economics / Economics / General; Political Science / Political Economy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K7BKFN8M","book","2020","Brescia, Ray","The Future of Change: How Technology Shapes Social Revolutions","","978-1-5017-4813-4","","","","In The Future of Change, Ray Brescia identifies a series of ""social innovation moments"" in American history. Through these moments—during which social movements have embraced advances in communications technologies—he illuminates the complicated, dangerous, innovative, and exciting relationship between these technologies, social movements, and social change. Brescia shows that, almost without fail, developments in how we communicate shape social movements, just as those movements change the very technologies themselves.From the printing press to the television, social movements have leveraged communications technologies to advance change. In this moment of rapidly evolving communications, it's imperative to assess the role that the Internet, mobile devices, and social media can play in promoting social justice. But first we must look to the past, to examples of movements throughout American history that successfully harnessed communications technology, thus facilitating positive social change. Such movements embraced new communications technologies to help organize their communities; to form grassroots networks in order to facilitate face-to-face interactions; and to promote positive, inclusive messaging that stressed their participants' shared dignity and humanity. Using the past as prologue, The Future of Change provides effective lessons in the use of communications technology so that we can have the best communicative tools at our disposal—both now and in the future.","2020-04-15","2022-07-16 14:33:54","2022-07-16 14:33:54","","","241","","","","","The Future of Change","","","","","Cornell University Press","","en","","","","","Google Books","","Google-Books-ID: emW1DwAAQBAJ","","","https://books.google.co.uz/books?id=emW1DwAAQBAJ","","Technology & Engineering / General; Social Science / Media Studies; Law / Computer & Internet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6S7GY3LY","book","1990","White, Stephen; Pravda, Alex; Gitelman, Zvi","Developments in Soviet Politics","","978-1-349-20819-7","","","","Written by a team of leading scholars, this book meets the need for an up-to-date account on the political system and policy progress which is amerging and an analysis of the future prospects of the ""Gorbachev revolution"".","1990-07-06","2022-07-16 14:34:42","2022-07-16 14:34:42","","","325","","","","","","","","","","Springer","","en","","","","","Google Books","","Google-Books-ID: FvWuCwAAQBAJ","","","https://books.google.co.uz/books?id=FvWuCwAAQBAJ","","Political Science / History & Theory; Political Science / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HK4UCKJN","book","2009","Miller, John H.; Page, Scott E.","Complex Adaptive Systems: An Introduction to Computational Models of Social Life","","978-1-4008-3552-2","","","","This book provides the first clear, comprehensive, and accessible account of complex adaptive social systems, by two of the field's leading authorities. Such systems--whether political parties, stock markets, or ant colonies--present some of the most intriguing theoretical and practical challenges confronting the social sciences. Engagingly written, and balancing technical detail with intuitive explanations, Complex Adaptive Systems focuses on the key tools and ideas that have emerged in the field since the mid-1990s, as well as the techniques needed to investigate such systems. It provides a detailed introduction to concepts such as emergence, self-organized criticality, automata, networks, diversity, adaptation, and feedback. It also demonstrates how complex adaptive systems can be explored using methods ranging from mathematics to computational models of adaptive agents. John Miller and Scott Page show how to combine ideas from economics, political science, biology, physics, and computer science to illuminate topics in organization, adaptation, decentralization, and robustness. They also demonstrate how the usual extremes used in modeling can be fruitfully transcended.","2009-11-28","2022-07-16 14:35:49","2022-07-16 14:35:49","","","285","","","","","Complex Adaptive Systems","","","","","Princeton University Press","","en","","","","","Google Books","","Google-Books-ID: XQUHZC8wcdMC","","","https://books.google.co.uz/books?id=XQUHZC8wcdMC","","Social Science / General; Social Science / Sociology / General; Social Science / Research; Science / Chaotic Behavior in Systems; Mathematics / Applied","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JK5W49LR","book","2018","Chiapello, Eve","The New Spirit of Capitalism","","978-1-78663-326-2","","","","A major new work examining network-based organizations and post-Fordist work structures.Why is the critique of capitalism so ineffective today? In this major work, the sociologists Eve Chiapello and Luc Boltanski suggest that we should be addressing the crisis of anticapitalist critique by exploring its very roots. Via an unprecedented analysis of management texts which influenced the thinking of employers and contributed to reorganization of companies over the last decades, the authors trace the contours of a new spirit of capitalism. From the middle of the 1970s onwards, capitalism abandoned the hierarchical Fordist work structure and developed a new network-based form of organization which was founded on employee initiative and relative work autonomy, but at the cost of material and psychological security. This new spirit of capitalism triumphed thanks to a remarkable recuperation of the “artistic critique”—that which, after May 1968, attacked the alienation of everyday life by capitalism and bureaucracy. At the same time, the “social critique” was disarmed by the appearance of neocapitalism and remained fixated on the old schemas of hierarchical production. This book, remarkable for its scope and ambition, seeks to lay the basis for a revival of these two complementary critiques.","2018-01-01","2022-07-16 14:36:24","2022-07-16 14:36:24","","","653","","","","","","","","","","Verso Books","","en","","","","","Google Books","","Google-Books-ID: Tm_nDwAAQBAJ","","","https://books.google.co.uz/books?id=Tm_nDwAAQBAJ","","Political Science / Political Ideologies / Communism, Post-Communism & Socialism; Political Science / Political Economy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KQYJ86ES","book","2012","Boucek, Françoise","Factional Politics: How Dominant Parties Implode or Stabilize","","978-1-137-28392-4","","","","Drawing on theories of neo-institutionalism to show how institutions shape dissident behaviour, Boucek develops new ways of measuring factionalism and explains its effects on office tenure. In each of the four cases - from Britain, Canada, Italy and Japan - intra-party dynamics are analyzed through times series and rational choice tools.","2012-10-29","2022-07-16 14:37:08","2022-07-16 14:37:08","","","284","","","","","Factional Politics","","","","","Springer","","en","","","","","Google Books","","Google-Books-ID: vU18BAQL9K0C","","","https://books.google.co.uz/books?id=vU18BAQL9K0C","","Political Science / History & Theory; Political Science / General; Social Science / General; Political Science / Comparative Politics; Philosophy / Political; Political Science / Public Affairs & Administration; Political Science / Public Policy / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
